Device Category,In-Market Segment,Affinity Category (reach),Day of Week,Source / Medium,Avg. % Conversion Probability,Avg. Session Duration,New Users,Sessions,Avg. Order Value,Avg. QTY
desktop,Business Services/Advertising & Marketing Services,Sports & Fitness/Health & Fitness Buffs,0,(direct) / (none),4.3,0:03:07,19,26,$0.00,0
desktop,Financial Services/Investment Services,Lifestyles & Hobbies/Art & Theater Aficionados,1,(direct) / (none),4.3,0:02:10,13,16,$0.00,0
desktop,Apparel & Accessories,Travel/Travel Buffs,1,(direct) / (none),4.3,0:06:37,11,15,$0.00,0
desktop,Employment,Lifestyles & Hobbies/Outdoor Enthusiasts,1,(direct) / (none),4.3,0:02:54,18,20,$175.90,2.5
desktop,Business Services/Advertising & Marketing Services,Technology/Technophiles,0,(direct) / (none),4.3,0:03:01,22,30,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Food & Dining/Foodies,0,(direct) / (none),4.3,0:02:40,14,21,$0.00,0
desktop,Education/Post-Secondary Education,Travel/Travel Buffs,1,(direct) / (none),4.3,0:04:02,13,16,$17.59,1
desktop,Employment/Career Consulting Services,Home & Garden/Home Decor Enthusiasts,1,mall.googleplex.com / referral,4.3,0:04:34,8,15,$17.59,1
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Lifestyles & Hobbies/Nightlife Enthusiasts,1,(direct) / (none),4.3,0:04:22,10,16,$0.00,0
desktop,Employment,Lifestyles & Hobbies/Nightlife Enthusiasts,1,(direct) / (none),4.3,0:01:40,18,23,$0.00,0
desktop,Employment/Career Consulting Services,Lifestyles & Hobbies/Business Professionals,1,(direct) / (none),4.3,0:02:01,27,38,$96.74,2.2
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),Media & Entertainment/Book Lovers,1,google / organic,4.3,0:00:56,8,12,$0.00,0
desktop,Education/Post-Secondary Education,News & Politics/Avid News Readers/Avid Political News Readers,1,(direct) / (none),4.3,0:05:38,11,15,$29.77,1
desktop,Business Services/Business Technology/Network Systems & Services/Hosted Data & Cloud Storage,Food & Dining/Fast Food Cravers,1,google / organic,4.3,0:01:00,9,12,$0.00,0
desktop,Education/Post-Secondary Education,Sports & Fitness/Health & Fitness Buffs,1,(direct) / (none),4.3,0:04:08,13,16,$17.59,1
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,(direct) / (none),4.3,0:02:21,15,17,$0.00,0
desktop,Software/Business & Productivity Software,Home & Garden/Home Decor Enthusiasts,1,(direct) / (none),4.3,0:04:26,12,16,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Lifestyles & Hobbies/Art & Theater Aficionados,1,(direct) / (none),4.3,0:01:52,27,37,$175.90,2.5
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),Technology/Mobile Enthusiasts,0,google / organic,4.3,0:02:43,8,10,$0.00,0
desktop,Employment,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,(direct) / (none),4.2,0:02:26,9,13,$0.00,0
desktop,Home & Garden/Home Decor,Lifestyles & Hobbies/Fashionistas,1,(direct) / (none),4.2,0:03:41,9,15,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Media & Entertainment/Music Lovers,1,(direct) / (none),4.2,0:03:34,13,21,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Apartments (For Sale)/Preowned Apartments (For Sale),Home & Garden/Home Decor Enthusiasts,1,google / organic,4.2,0:02:09,6,10,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Apartments (For Sale)/Preowned Apartments (For Sale),Lifestyles & Hobbies/Fashionistas,1,google / organic,4.2,0:02:09,6,10,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Lifestyles & Hobbies/Frequently Attends Live Events,1,(direct) / (none),4.2,0:03:43,10,14,$0.00,0
desktop,Education/Post-Secondary Education,Food & Dining/Foodies,1,(direct) / (none),4.2,0:04:58,13,16,$29.77,1
desktop,Dating Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,mall.googleplex.com / referral,4.2,0:02:06,7,13,$0.00,0
desktop,Education/Foreign Language Study,Shoppers/Luxury Shoppers,1,(direct) / (none),4.2,0:05:46,14,21,$0.00,0
desktop,Software/Business & Productivity Software,Media & Entertainment/Light TV Viewers,1,(direct) / (none),4.2,0:02:17,23,29,$0.00,0
desktop,Employment/Career Consulting Services,News & Politics/Avid News Readers/Entertainment News Enthusiasts,1,(direct) / (none),4.2,0:03:04,10,12,$175.90,2.5
desktop,Employment/Sales & Marketing Jobs,Beauty & Wellness/Frequently Visits Salons,0,google / organic,4.2,0:03:06,14,25,$0.00,0
desktop,Software/Business & Productivity Software,Shoppers/Shopaholics,1,(direct) / (none),4.2,0:03:26,20,29,$0.00,0
desktop,Travel/Hotels & Accommodations,"Media & Entertainment/TV Lovers/Game, Reality & Talk Show Fans",1,google / organic,4.2,0:01:38,10,18,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Media & Entertainment/Movie Lovers,1,(direct) / (none),4.2,0:03:34,15,23,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Lifestyles & Hobbies/Shutterbugs,1,(direct) / (none),4.2,0:03:23,10,14,$17.59,1
desktop,Apparel & Accessories/Activewear,Media & Entertainment/Movie Lovers,0,google / organic,4.2,0:01:46,9,12,$0.00,0
desktop,Travel/Hotels & Accommodations,Sports & Fitness/Sports Fans,1,google / organic,4.2,0:02:13,39,63,$0.00,0
desktop,Education/Foreign Language Study,Media & Entertainment/Movie Lovers,1,(direct) / (none),4.2,0:04:10,14,21,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Music Lovers,1,(direct) / (none),4.2,0:04:15,12,17,$41.95,1
desktop,Education/Foreign Language Study,Lifestyles & Hobbies/Shutterbugs,1,(direct) / (none),4.2,0:04:15,14,21,$0.00,0
desktop,Beauty Products & Services,Travel/Travel Buffs,1,google / organic,4.2,0:03:50,11,15,$0.00,0
desktop,Employment/Executive & Management Jobs,Food & Dining/Coffee Shop Regulars,0,google / organic,4.2,0:03:19,9,14,$0.00,0
desktop,Employment/Executive & Management Jobs,Travel/Travel Buffs,0,google / organic,4.2,0:02:35,9,14,$0.00,0
desktop,Apparel & Accessories/Handbags,Technology/Technophiles,1,(direct) / (none),4.2,0:04:20,10,13,$0.00,0
desktop,Employment/Career Consulting Services,Sports & Fitness/Health & Fitness Buffs,1,(direct) / (none),4.2,0:01:24,25,32,$96.74,2.2
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Apartments (For Sale)/Preowned Apartments (For Sale),News & Politics/Avid News Readers,1,google / organic,4.2,0:02:07,6,10,$0.00,0
desktop,Apparel & Accessories,Lifestyles & Hobbies/Art & Theater Aficionados,1,(direct) / (none),4.2,0:05:22,12,17,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Travel/Travel Buffs,1,(direct) / (none),4.2,0:03:40,13,15,$0.00,0
desktop,Real Estate/Residential Properties,Lifestyles & Hobbies/Outdoor Enthusiasts,1,(direct) / (none),4.2,0:03:50,13,16,$175.90,2.5
desktop,Apparel & Accessories,Lifestyles & Hobbies/Business Professionals,1,(direct) / (none),4.2,0:06:29,14,19,$0.00,0
desktop,Employment/IT & Technical Jobs,Technology/Mobile Enthusiasts,1,(direct) / (none),4.2,0:02:15,11,16,$175.90,2.5
desktop,Apparel & Accessories/Activewear,Food & Dining/Fast Food Cravers,0,google / organic,4.2,0:01:50,8,10,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Shoppers/Value Shoppers,0,google / organic,4.1,0:02:04,18,23,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),News & Politics/Avid News Readers,1,(direct) / (none),4.1,0:01:12,9,13,$17.59,1
desktop,Beauty Products & Services,Sports & Fitness/Health & Fitness Buffs,1,google / organic,4.1,0:00:47,11,15,$0.00,0
desktop,Employment/IT & Technical Jobs,Home & Garden/Home Decor Enthusiasts,0,google / organic,4.1,0:00:22,11,19,$0.00,0
desktop,Home & Garden/Home Decor,Technology/Social Media Enthusiasts,1,(direct) / (none),4.1,0:01:05,6,12,$0.00,0
desktop,Dating Services,Shoppers/Value Shoppers,1,mall.googleplex.com / referral,4.1,0:01:55,11,17,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Lifestyles & Hobbies/Art & Theater Aficionados,1,(direct) / (none),4.1,0:02:51,13,14,$0.00,0
desktop,Financial Services/Credit & Lending/Credit Cards,Food & Dining/Coffee Shop Regulars,1,google / organic,4.1,0:00:54,8,13,$0.00,0
desktop,Financial Services/Credit & Lending/Credit Cards,Shoppers/Shopaholics,1,google / organic,4.1,0:02:23,9,13,$0.00,0
desktop,Software/Design Software/Photo Software,Media & Entertainment/Movie Lovers,1,(direct) / (none),4.1,0:04:39,11,13,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,(direct) / (none),4.1,0:04:26,8,12,$0.00,0
desktop,Apparel & Accessories,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,0,google / organic,4.1,0:02:04,16,22,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,1,google / organic,4.1,0:02:15,8,13,$0.00,0
desktop,Employment,Media & Entertainment/Gamers/Shooter Game Fans,1,google / organic,4.1,0:06:23,12,16,$0.00,0
desktop,Employment/IT & Technical Jobs,Lifestyles & Hobbies/Outdoor Enthusiasts,1,google / organic,4.1,0:01:58,19,31,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,News & Politics/Avid News Readers/Entertainment News Enthusiasts,1,google / organic,4.1,0:03:00,12,19,$0.00,0
desktop,Employment/IT & Technical Jobs,News & Politics/Avid News Readers/Avid Political News Readers,1,(direct) / (none),4.1,0:02:26,10,15,$96.74,2.2
mobile,Computers & Peripherals/Computer Accessories & Components,Shoppers/Value Shoppers,1,(direct) / (none),4.1,0:00:54,10,16,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Sports & Fitness/Sports Fans/Fight & Wrestling Fans,1,google / organic,4.1,0:00:34,7,11,$0.00,0
mobile,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Media & Entertainment/Music Lovers,0,google / organic,4.1,0:01:01,5,10,$0.00,0
desktop,Education/Post-Secondary Education,Travel/Business Travelers,1,(direct) / (none),4.1,0:04:19,12,16,$17.59,1
desktop,Education/Foreign Language Study,Sports & Fitness/Health & Fitness Buffs,1,(direct) / (none),4.1,0:05:36,14,21,$0.00,0
mobile,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Media & Entertainment/Gamers,0,google / organic,4.1,0:01:07,6,10,$0.00,0
desktop,Employment,Lifestyles & Hobbies/Fashionistas,1,(direct) / (none),4.1,0:02:13,19,25,$17.59,1
desktop,Consumer Electronics/Mobile Phones,News & Politics/Avid News Readers/Avid Political News Readers,1,(direct) / (none),4.1,0:05:00,18,23,$41.95,1
desktop,Apparel & Accessories/Handbags,Shoppers/Value Shoppers,1,(direct) / (none),4.1,0:03:25,12,17,$0.00,0
desktop,Business Services/Business Technology/Network Systems & Services/Hosted Data & Cloud Storage,Media & Entertainment/Music Lovers,1,(direct) / (none),4.1,0:02:03,9,13,$0.00,0
desktop,Apparel & Accessories/Jewelry & Watches/Fine Jewelry,Media & Entertainment/Movie Lovers,1,google / organic,4.1,0:01:22,8,13,$0.00,0
desktop,Travel/Air Travel,News & Politics/Avid News Readers/Entertainment News Enthusiasts,1,(direct) / (none),4.1,0:04:06,14,18,$175.90,2.5
desktop,Gifts & Occasions/Party Supplies & Planning/Party Supplies,Food & Dining/Coffee Shop Regulars,1,google / organic,4.1,0:01:45,8,15,$43.58,1
desktop,Business Services/Advertising & Marketing Services,Shoppers/Shoppers by Store Type/Department Store Shoppers,0,google / organic,4.1,0:01:04,20,36,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Technology/Technophiles,1,(direct) / (none),4.1,0:02:23,18,25,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Apartments (For Sale)/Preowned Apartments (For Sale),Shoppers/Shopaholics,1,google / organic,4.1,0:01:56,6,11,$0.00,0
desktop,Education/Foreign Language Study,Shoppers/Value Shoppers,1,(direct) / (none),4.1,0:04:54,15,21,$0.00,0
desktop,Education/Post-Secondary Education,Lifestyles & Hobbies/Shutterbugs,1,(direct) / (none),4.1,0:05:09,11,14,$17.59,1
desktop,Financial Services/Investment Services,Media & Entertainment/Music Lovers/Pop Music Fans,1,(direct) / (none),4.1,0:00:48,9,13,$0.00,0
desktop,Gifts & Occasions/Wedding Planning,Shoppers/Value Shoppers,1,google / organic,4.1,0:02:52,14,18,$0.00,0
desktop,Gifts & Occasions/Wedding Planning,Shoppers/Value Shoppers,1,(direct) / (none),4.1,0:02:08,7,11,$41.95,1
desktop,Travel/Vacation Packages,Food & Dining/Foodies,1,google / organic,4.1,0:03:10,13,26,$739.32,18.5
desktop,Employment/Sales & Marketing Jobs,News & Politics/Avid News Readers/Avid Political News Readers,1,(direct) / (none),4.1,0:01:38,11,15,$175.90,2.5
desktop,Apparel & Accessories,Sports & Fitness/Health & Fitness Buffs,1,(direct) / (none),4.1,0:04:59,13,18,$0.00,0
desktop,Home & Garden/Home Decor,Media & Entertainment/Music Lovers,0,google / organic,4,0:01:38,10,13,$0.00,0
desktop,Apparel & Accessories,Sports & Fitness/Sports Fans,1,google / organic,4,0:02:52,13,21,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Travel/Business Travelers,1,(direct) / (none),4,0:02:42,10,14,$17.59,1
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Lifestyles & Hobbies/Shutterbugs,1,(direct) / (none),4,0:03:43,17,25,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Shoppers/Value Shoppers,1,(direct) / (none),4,0:01:25,15,23,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Technology/Technophiles,1,(direct) / (none),4,0:01:25,15,23,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Food & Dining/Fast Food Cravers,1,(direct) / (none),4,0:01:24,10,13,$0.00,0
desktop,Employment/Career Consulting Services,Media & Entertainment/Music Lovers/Pop Music Fans,1,(direct) / (none),4,0:00:34,9,12,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Lifestyles & Hobbies/Green Living Enthusiasts,1,(direct) / (none),4,0:02:26,22,27,$175.90,2.5
desktop,Employment,Media & Entertainment/Music Lovers/Pop Music Fans,1,(direct) / (none),4,0:01:25,9,12,$0.00,0
desktop,Employment,Media & Entertainment/Music Lovers/Rap & Hip Hop Fans,1,(direct) / (none),4,0:00:51,9,15,$0.00,0
desktop,Home & Garden/Home Decor,Food & Dining/Foodies,1,(direct) / (none),4,0:04:25,10,17,$0.00,0
desktop,Event Tickets/Concert & Music Festival Tickets,Shoppers/Luxury Shoppers,0,google / organic,4,0:01:08,9,11,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Technology/Mobile Enthusiasts,1,(direct) / (none),4,0:01:21,15,24,$0.00,0
desktop,Travel/Air Travel,News & Politics/Avid News Readers,1,(direct) / (none),4,0:02:56,24,31,$70.36,2
desktop,Business Services/Advertising & Marketing Services,Media & Entertainment/Music Lovers/Pop Music Fans,1,(direct) / (none),4,0:00:59,8,13,$0.00,0
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Food & Dining/Coffee Shop Regulars,1,(direct) / (none),4,0:04:34,9,16,$0.00,0
desktop,Real Estate/Residential Properties,Food & Dining/Cooking Enthusiasts,1,(direct) / (none),4,0:01:50,11,15,$175.90,2.5
desktop,Business Services/Business Technology/Network Systems & Services/Hosted Data & Cloud Storage,Media & Entertainment/Movie Lovers,1,(direct) / (none),4,0:01:36,10,13,$0.00,0
desktop,Employment/IT & Technical Jobs,Lifestyles & Hobbies/Frequently Attends Live Events,0,google / organic,4,0:01:08,13,25,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Media & Entertainment/Music Lovers/Indie & Alternative Rock Fans,1,google / organic,4,0:00:42,8,10,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Sale),Shoppers/Luxury Shoppers,0,google / organic,4,0:01:38,6,14,$0.00,0
mobile,Financial Services/Investment Services,Travel/Travel Buffs,0,(direct) / (none),4,0:02:08,6,11,$0.00,0
desktop,Apparel & Accessories/Shoes,Beauty & Wellness/Beauty Mavens,1,google / organic,4,0:00:49,6,11,$0.00,0
desktop,Apparel & Accessories/Shoes,Sports & Fitness/Sports Fans,1,google / organic,4,0:01:02,11,15,$0.00,0
desktop,Business Services/Business Technology/Network Systems & Services/Hosted Data & Cloud Storage,Travel/Business Travelers,1,(direct) / (none),4,0:04:18,10,14,$0.00,0
desktop,Apparel & Accessories/Shoes,Lifestyles & Hobbies/Fashionistas,1,google / organic,4,0:00:43,14,21,$0.00,0
desktop,Business Services/Business Technology/Network Systems & Services/Hosted Data & Cloud Storage,Technology/Mobile Enthusiasts,1,(direct) / (none),4,0:04:11,9,12,$0.00,0
desktop,Travel/Vacation Packages,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,4,0:03:58,14,25,$739.32,18.5
desktop,Apparel & Accessories/Shoes,Lifestyles & Hobbies/Frequently Attends Live Events,1,google / organic,4,0:01:22,9,14,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software,Lifestyles & Hobbies/Green Living Enthusiasts,1,(direct) / (none),4,0:02:40,14,15,$0.00,0
desktop,Employment/IT & Technical Jobs,Sports & Fitness/Sports Fans,1,google / organic,4,0:02:53,28,40,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Apartments (For Sale)/Preowned Apartments (For Sale),Shoppers/Luxury Shoppers,1,google / organic,4,0:01:32,6,11,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Lifestyles & Hobbies/Nightlife Enthusiasts,1,(direct) / (none),4,0:03:29,8,13,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Sale)/Houses (For Sale)/Preowned Houses (For Sale),Media & Entertainment/Movie Lovers,1,google / organic,4,0:01:41,26,38,$0.00,0
desktop,Employment/IT & Technical Jobs,Sports & Fitness/Sports Fans,0,google / organic,4,0:03:35,13,23,$0.00,0
desktop,Education/Post-Secondary Education,News & Politics/Avid News Readers,1,(direct) / (none),4,0:02:44,12,16,$17.59,1
desktop,Software/Design Software/Photo Software,Media & Entertainment/Gamers/Shooter Game Fans,1,google / organic,4,0:08:32,5,10,$0.00,0
desktop,Employment/IT & Technical Jobs,Travel/Travel Buffs,1,(direct) / (none),4,0:02:27,13,19,$96.74,2.2
desktop,Education/Primary & Secondary Schools (K-12),Banking & Finance/Avid Investors,1,(direct) / (none),4,0:02:36,9,12,$17.59,1
desktop,Business Services/Business Financial Services,News & Politics/Avid News Readers,1,(direct) / (none),4,0:02:29,9,10,$175.90,2.5
desktop,Beauty Products & Services,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,4,0:00:23,8,15,$0.00,0
desktop,Employment/IT & Technical Jobs,Beauty & Wellness/Frequently Visits Salons,1,(direct) / (none),4,0:02:05,16,22,$96.74,2.2
desktop,Travel/Air Travel,Travel/Travel Buffs/Luxury Travelers,1,(direct) / (none),3.9,0:05:51,9,11,$0.00,0
desktop,Education/Post-Secondary Education,Lifestyles & Hobbies/Green Living Enthusiasts,1,(direct) / (none),3.9,0:05:00,11,14,$0.00,0
desktop,Software/Business & Productivity Software,Technology/Mobile Enthusiasts,1,(direct) / (none),3.9,0:04:46,29,40,$175.90,2.5
desktop,Employment,News & Politics/Avid News Readers/Avid Political News Readers,1,(direct) / (none),3.9,0:02:02,24,31,$96.74,2.2
desktop,Education/Primary & Secondary Schools (K-12),Sports & Fitness/Health & Fitness Buffs,1,(direct) / (none),3.9,0:03:10,11,15,$17.59,1
desktop,Home & Garden/Home Furnishings,Beauty & Wellness/Beauty Mavens,1,google / organic,3.9,0:03:58,8,10,$43.58,1
